Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Attribute 10,Attribute 11,Attribute 12,Attribute 13,Attribute 14,Attribute 15,Attribute 16,Attribute 17,Attribute 18,Attribute 19,Attribute 20,Attribute 21,Attribute 22,Attribute 23,Attribute 24,Attribute 25,Attribute 26,Attribute 27,Attribute 28,Attribute 29,Attribute 30,Attribute 31,Attribute 32,Attribute 33,Attribute 34,Attribute 35,Attribute 36,Attribute 37,Attribute 38,Attribute 39,Attribute 40,Attribute 41,Attribute 42,Attribute 43,Attribute 44,Attribute 45,Attribute 46,Attribute 47,Attribute 48,Attribute 49,Attribute 50,Attribute 51,Attribute 52,Attribute 53,Attribute 54,Attribute 55,Attribute 56,Attribute 57,Attribute 58,Attribute 59,Attribute 60,Class
1,1,1,0.782608696,1,1,1,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.958579856,0.5,0,0,0,0,0,0,0.5,1,1,0.0517484,0.922574457,0.001914267,0.092906024,0.92915062,1,0.935112646,0.020993931,0.02142807,0.120441229,0.044869001,0.073064302,0.034077943,0.071132275,0.05480949,0.002006907,0.048047999,0.071248351,0.054622343,0.018970045,0.902735296,1,0.062838856,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,0,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.891412055,0.5,0,0,0,0,0,0,0.5,0.75,0.25,0.012831887,0.821844016,0.006883621,0.20568588,0,1,0.973000487,0.072949008,0.169230935,0.208867667,0.203907981,0.255960695,0.07479249,0.37846607,0,0.006328688,0.0085846,0.035089097,0.222471487,0.007916005,0.806629736,0.75,0.145298181,0.202407458,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.6,1,1,1,0,1,0.25,0,1,0,1,0.6,1,0,0.75,0.75,1,1,0.958579856,0.5,0,0,0,0,0,0,0.25,0.75,1,0.028726959,0.9054259,0.002490961,0.029612435,0.941701081,1,0.936706059,0.048861153,0.015516247,0.044312698,0.090339971,0.023982812,0.073680765,0.017258837,0.021923796,0.002912745,0.049238407,0.157612616,0.017509601,0.022113569,0.956040391,0.25,0.003662164,0.071437926,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.4,1,1,0.826086957,1,1,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.028839625,0.851190476,0.004939804,0.054325205,1,1,0.903952552,0.033221969,0.019635884,0.067656173,0.074217312,0.057129102,0.039896732,0.031978095,0.073459926,0.00082312,0.027990071,0.103044926,0.002869466,0.202718148,0.933779568,1,0.007057548,0.071437926,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,1,0.8,1,1,0.25,0.25,1,1,0,1,1,0.25,0,0.75,0.5,0.75,0.9,0.924995955,0.5,0.8,1,1,0.8,0.028287897,1,0,0,0,0.030616638,0.886434837,0.003224373,0.201512252,0.614826782,1,1,0.022012172,0.049933762,0.314537259,0.038984253,0.18388729,0.031088257,0.107235282,0.10961898,0.001215923,0,0.074372391,0.098030342,0.027562094,0.798818866,0.75,0.023840446,0.381002274,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0.738317757,Good
0.4,1,0.8,1,0,1,0.25,0,1,1,1,1,1,0,1,0.5,0.5,0.8,0.77946572,0.5,0,0,0,0,0,0,0.75,1,1,0.023503074,0.812239428,0.007666094,0.142452769,1,1,0.963351481,0.015210986,0.024075906,1,0.002951677,0.187012204,0.015054559,0.063481762,0.816515239,0.005386965,0.143667617,0.602361398,0,0,0.872778415,1,0.013363261,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,0.913043478,1,0.5,0.25,1,1,0,1,0.6,0,0,1,0.75,0.75,0.933333333,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.016051483,0.87975559,0.003510269,0.098781269,0.931900251,1,1,0.035058775,0.038536503,0.038646774,0.250446453,0.092068859,0.047846447,0.085538346,0.182698299,0.000405117,0.011362763,0.01782204,0.073142113,0.004459812,0.853072977,0.5,0.290814638,0.071437926,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.777857656,Good
0.4,0,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,0,0.75,0.5,0.75,0.9,0.964177173,0.5,0,0,0,0,0,0,0.5,0.75,1,0.004659476,0.834656085,0.005961832,0.009261329,0.891664213,1,0.981056079,0.293211821,0.03012242,0.032014792,0.23648083,0.009594782,0.320861517,0.083108289,0.057245467,0.001238603,0,0.266475866,0,0,0.964681435,0.25,0.007057548,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,1,1,1,0.75,1,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.021276746,0.910388128,0.002316483,0.212599911,0.864880111,1,1,0.013024817,0.03117112,0.043068096,0.182883601,0.176574317,0.020445405,0.066741857,0.243597732,0.000331408,0.014799898,0.00997404,0.207099345,0.001608032,0.781250868,0.25,0.062838856,0.035718963,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.4,1,1,1,1,0.75,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.034608259,0.833122899,0.006065601,0.328416106,0,0,0.650157128,0.024934087,0.092820718,0.323430536,0.071425848,0.38505388,0.027451663,0.206637598,1,0.000872673,0.012720189,0.073305915,0.003248605,0.847450813,0.416802855,0.75,0.014333371,0.178594816,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,0.8,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.98656644,0.5,1,0.75,0.5,1,0.168110932,1,0,0,0,0.065029533,0.947786132,0.001011071,0.044210148,1,1,0.905811535,0.010819863,0.004596228,0.020782897,0.062932436,0.026414619,0.022806756,0.01644349,0.009500312,0.002156283,0.012663718,0.068805783,0.013410363,0.013826427,0.988325893,0.75,0.014333371,0.130969532,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,1,0,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.05406199,0.981370416,0.000380597,0.106132481,0.909970681,1,0.981410171,0.0155991,0.018151473,0.038646774,0.120312238,0.06887863,0.030835385,0.037197574,0.05480949,0.001289632,0.030076053,0.024041329,0.092906295,0.003461618,0.936176497,0.75,0.009482822,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.891412055,0.5,0,0,0,0,0,0,0.5,0.75,1,0.001093166,0.978628606,0.000440176,0.033914291,0.905922144,1,0.66795025,0.096710469,0.036283548,0.03267799,0.278076902,0.021321564,0.185767803,0.077127989,0.096282004,0.00258149,0.056518143,0.064916213,0.022194444,0.012892649,0.952607742,1,0.048287211,0.381002274,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.75,0,1,0.75,0.75,0.933333333,0.947385222,0.5,1,1,1,0.6,0.08890482,1,0,0,0,0.011192906,0.819042626,0.007103034,0.345317823,0.928644553,1,1,0.015872135,0.062340711,0.242027581,0.064168303,0.437403664,0.016322943,0.137472131,0.158338526,0.000699956,0.060897941,0.023501458,0.431825413,0.004627814,0.749731813,0.75,0.01627359,0.095250569,0.053698378,0.394736842,1,0.03816558,0,0.433333333,1,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,1,1,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,1,1,0.950275201,0.001118617,0.176842601,0.908609923,1,1,0.02172402,0.043126309,0.600015381,0.016640894,0.12745682,0.038731578,0.093870664,0.078870856,0.002272901,0.295592688,0.205436134,0.007261507,0.709098076,0.93500013,1,0.004632274,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,0.8,1,1,0.25,0.25,1,0.75,0,1,1,1,1,0.75,0.5,0.75,0.9,0.77946572,0.5,0,0,0,0,0,0,0.25,0.75,1,0.141702343,0.983042378,0.000344736,0.070239196,1,1,1,0.008801369,0.0062841,0.010453086,0.157739581,0.04492218,0.017811316,0.034165394,0.053400338,0.00024057,0.007121211,0.010065104,0.032305548,0.002859903,0.956713245,0.75,0.484836579,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,0.956521739,1,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.956340929,0.5,0,0,0,0,0,0,0.25,0.75,1,0.012757994,0.937514719,0.001458275,0.05729579,0.961842548,1,0.930775019,0.040716559,0.025616754,0.060753384,0.107262682,0.041999375,0.069402874,0.054971009,0.098657082,0.003058662,0.007949415,0.062121494,0.000673446,0.73012999,0.978460257,1,0.001964472,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,0.25,0.8,0.913043478,1,0.5,0.25,1,1,0,1,0.6,1,0,0.5,0.5,1,1,0.969774489,0.5,1,0.6875,1,0.8,0.064658051,1,0,0,0,0.028361263,0.83591099,0.005878124,0.148006194,0.9325244,1,0.510556367,0.011063438,0.018123018,0.038646774,0.120130588,0.170350165,0.012596143,0.039215909,0.000913491,9.77857E-05,0.002767461,0.009233341,0,0,0.968794413,0.5,0.004147219,0.011906321,0.133070571,0.49122807,0.757575758,0.167831448,0.037627159,0.057575758,0,Good
0,1,1,0.695652174,1,0.75,0.25,1,1,0,1,0.6,1,1,0.5,0.5,1,1,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,1,0.006646011,0.888042991,0.003157865,0.028259481,0.984311923,1,0.807551011,0.050574753,0.015313632,0.043068096,0.09177549,0.024545748,0.071196841,0.034229433,0.009134915,0.011019298,0.140154226,0.074449846,0.038737796,0.009607805,0.984488491,1,0.002207,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,0.826086957,1,0.25,0.25,1,1,0,0.5,0.3,0.75,0,0.75,0.5,0.75,0.9,0.958579856,0.5,1,0.875,1,1,0.080822564,1,0,0,0,0.01576579,1,0,0.048277827,1,1,1,0.0542162,0.028807987,0.049532732,0.147452814,0.037088877,0.08764329,0.065545227,0,0.001385264,0.044789846,0.057275379,0.018768653,0.023013766,0.983973508,1,0.019183919,0.952505685,0.228510459,0,0.575757576,0.166051172,0.122237994,0.154545455,1,Good
0.6,1,1,1,1,0.75,0.75,1,0.75,0,1,0.6,1,1,0.75,0.5,0.75,0.9,0.947385222,0.5,1,0.4375,1,0.6,0.181850768,1,0,0,0,0.023334013,0.864239336,0.004241007,0.056955585,0.579289633,1,0.653875094,0.048148521,0.030244806,0.047489418,0.16123693,0.056339593,0.061224264,0.064639858,0.009134915,0.000515682,0.0914311,0.036264778,0.029280269,0.014082433,0.928167557,0.25,0.008330332,0.059531605,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,1,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.5,0.75,1,0,1,0,0.015148292,1,1,0.966184216,0.04028719,0.006003882,0.021147183,0.077911617,0.008204992,0.082771918,0.017963789,0.003032792,0.021565867,0.031433864,0.204897799,0,0,0.998453327,0.5,0.038586114,0.297658027,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,0.913043478,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.75,0.75,0.933333333,0.969774489,0.5,0,0,0,0,0,0,0.5,0.75,1,0.024756971,0.910331188,0.002318449,0.052622374,0.87854392,1,0.898641172,0.035964052,0.020622154,0.054121401,0.097418383,0.042768781,0.055401494,0.069430541,0.01826983,0.001439414,0.175536496,0.109766593,0.039469803,0.011840753,0.949869201,1,0.038586114,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,0.608695652,1,0.25,0.25,1,1,0,1,1,0,1,1,1,0.5,0.9,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.046868809,0.968247248,0.000674862,0.069627471,0.992915062,1,0.974239809,0.009341353,0.006645596,0.197814362,0.007764942,0.046606548,0.018037834,0.019774066,0.027039348,0.007923495,0.026930962,0.182444912,0.001771456,0.938805815,0.958170941,1,0.11619489,0.142875853,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.777857656,Good
0,0.5,1,0.826086957,1,0.25,0.25,1,1,0,1,0.6,0.5,1,0.25,0.25,1,1,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.013032505,0.881449806,0.003436235,0.156455201,0.156554998,1,0.446554242,0.023737835,0.041598756,0.071939328,0.146087696,0.145498461,0.032798017,0.134457784,0.035626168,0.001539251,0.016788777,0.020997169,0.171804909,0.003437568,0.915692039,0.5,0.024034468,0.130969532,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.992163757,0.5,0,0,0,0,0,0,0.5,0.75,1,0.00537751,1,0,0.020608348,1,1,0.930332404,0.040454113,0.008547689,0.012855729,0.171394961,0.011626163,0.083111603,0.019570403,0,0.000838161,0.028503506,0.094276108,0.002869466,0.041065027,0.987760961,1,0.048287211,0.238126421,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.6,1,0.8,0.956521739,1,0.75,0.25,1,1,0,1,1,0.5,0,0.5,0.5,1,1,0.964177173,0.5,1,1,1,0.6,0.101028204,1,0,0,0,0.015101604,0.842809111,0.00543675,0.052645911,1,1,0.868454831,0.031533119,0.0179939,0.060753384,0.075979407,0.057701993,0.036367541,0.043435876,0,0.007702366,0.01894727,0.045338737,0.073251914,0.007057321,0.990404773,0.5,0.009482822,0.035718963,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,0.75,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,1,1,1,1,0.117192717,0.25,0,0,0,0.049465661,0.970238095,0.000628702,0.106845693,1,1,0.724073828,0.030776447,0.036593309,0.109387924,0.084409141,0.071755047,0.058133012,0.059796581,0.077263111,0.002726969,0.069389686,0.065854795,0.073142113,0.012806845,0.778830963,1,0.025489633,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0,1,1,1,0,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,1,0.092661759,0.985878333,0.00028471,0.157358852,1,1,1,0.009430579,0.016430411,0.065174706,0.064791562,0.101374286,0.019189595,0.05307973,0,0.002554212,0.017924566,0.027538792,0.130238638,0.004160866,0.943496496,0.75,0.072539953,0.119063211,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.6,0,1,1,1,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.058981066,0.950073165,0.001123901,0.039757737,0.923811613,1,0.42460054,0.040931156,0.017582987,0.054121401,0.083449322,0.027687582,0.072328064,0.059085789,0,0.001937224,0,0.083118656,0,0,0.997349299,1,0.004195724,0.023812642,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0,Good
0.6,1,1,0.956521739,1,0.25,0.25,1,1,0,1,1,0.25,0,1,0.5,0.5,0.8,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,1,0.036384557,0.955357143,0.000987961,0.04524759,1,1,0.922630903,0.056876975,0.028303907,0.054121401,0.132726369,0.031127423,0.101965198,0.063359912,0.011034977,0.005491079,0.010419236,0.074214006,0,0,0.989045837,1,0.002207,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,0.6,1,0,0.75,0.5,0.75,0.9,0.989365098,0.5,0,0,0,0,0,0,0.25,0.75,1,0.019845903,0.849157324,0.005056643,0.029448389,0.900428506,1,0.904749259,0.043946398,0.013785023,0.035699079,0.099993778,0.030721147,0.052113746,0.031194639,0.007856027,0.0009866,0.028110253,0.049771046,0.019705621,0.015866071,0.996148819,1,0.000751835,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,1,0,1,1,0.5,0.9,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,1,0.349853513,1,0,0.16455339,1,1,0.948745187,0.028850836,0.053299396,0.822326077,0.014744201,0.101819489,0.059499268,0.179824549,1,0.005846464,0,0.705104086,0.010189534,0.693798039,0.407844795,1,0.002207,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,0.913043478,1,0.25,0.25,1,1,0,1,1,0.5,0,0.5,0.5,1,1,0.969774489,0.5,0,0,0,0,0,0,0.25,1,1,0.030592838,0.829214286,0.006337868,0.033693082,0.89709971,1,0.837294737,0.012922903,0.004069357,0.043068096,0.027172275,0.039252948,0.014133674,0.015170845,0.021923796,0.00096799,0.00891817,0.047130162,0.000673446,0.521454166,0.970365199,1,0.145298181,0.571503411,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,0,1,1,0,0.25,0.25,1,1,0,0.5,0.3,0.5,1,0.5,0.25,0.75,0.8,0.947385222,0.5,0,0,0,0,0,0,0.75,0.75,1,0.135765317,0.883709815,0.003339099,0.092521421,0.95782775,0,0.970875935,0.030551253,0.031323339,0.149179821,0.052628372,0.084718637,0.042459144,0.067087272,0.09134915,0.001842454,0.030705071,0.076234701,0.01844657,0.06992855,0.899145913,0.5,0.111344342,0.595316053,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,0.5,1,0.695652174,0,1,1,0,1,0,1,1,1,0,0.75,0.75,1,1,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.056560842,0.945191284,0.001253716,0.089329893,0.880407933,1,0.544460674,0.02560495,0.025218539,0.150064086,0.042053091,0.064848621,0.044776736,0.053234213,0.008184884,0.002123604,0,0.100005094,0.035516967,0.036476093,0.862261729,0.25,0.003177109,0.023812642,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.6,1,1,0.826086957,0,1,0.25,0,1,0,1,1,1,0,0.75,0.75,1,1,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,1,0,1,0,0.032828375,1,1,0.601380959,0.018538344,0.006027544,0.032014792,0.051900218,0.019283008,0.038513643,0.02079469,0.005480949,8.46752E-06,0,0.141023777,0.015874591,0.017740347,0.962442376,0.25,0.00123689,0.059531605,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.6,1,1,0.826086957,1,0.75,0.25,1,1,0,1,0.6,1,0,0.5,0.5,1,1,0.969774489,0.5,0.8,0.5625,0.5,1,0.336747211,1,0,0,0,0.076279507,0.956268222,0.000964985,0.278671982,0.972166315,1,1,0.00831852,0.026366679,0.036436114,0.183036901,0.197700682,0.015547215,0.057922486,0.182698299,0.000902657,0,0.007333492,0.087782248,0.003459907,0.948060731,0.75,0.015100243,0.071437926,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,1,0.75,0.25,0.25,1,1,0,1,1,0.75,0,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.8,0.202056409,1,0,0,0,0.052260913,0.945227817,0.001252732,0.127732788,0.841297388,1,0.858097641,0.023638973,0.033641036,0.07622801,0.111752888,0.093262065,0.0413949,0.072346609,0.146158639,0.001575257,0.014919613,0.035154351,0.078998167,0.008217909,0.919383558,1,0.010452932,0.10715689,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.6,1,1,1,1,0.5,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.969774489,0.5,1,1,1,0.8,0.202056409,1,0,0,0,0.008401099,0.81271777,0.00762503,0.126297726,0.9156555,1,0.720709954,0.020907795,0.029357503,0.120441229,0.061435551,0.165198582,0.020610743,0.065056439,0.103529036,0.001068504,0.07646614,0.031276204,0.190263191,0.005282476,0.925411792,0.5,0.071812371,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,1,1,1,0,0.25,0.25,0,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.023147955,0.841888614,0.005493879,0.02935476,0.946744883,1,0.947859957,0.033053035,0.010114478,0.030909461,0.086147024,0.031788028,0.037923803,0.021042868,0.10961898,0.000834155,0.122548556,0.084512838,0.021200379,0.012787983,0.954921379,0.75,0.001964472,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.8,1,0.8,0.913043478,0.25,0.25,0.25,1,1,0,1,0.6,0.5,0,0.75,0.5,0.75,0.9,0.958579856,0.5,0,0,0,0,0,0,0.25,0.75,1,0.010846857,0.739438169,0.00573834,0.087881128,0.744992838,1,0.937945381,0.021769486,0.020986255,0.05191074,0.103304453,0.061351206,0.039645154,0.044671734,0.024116176,0.001773875,0.009947472,0.036404542,0.046438507,0.009620202,0.965611505,0.5,0.121045439,0.214313779,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,0.8,1,1,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,1,1,1,0.6,0.060616923,0.75,0,0,0,0.02017669,0.900793651,0.002659894,0.092580869,1,1,0.506130217,0.035995449,0.037037267,0.09833462,0.095144818,0.079068019,0.053472142,0.082136267,0.010961898,0.001133541,0.096606817,0.053695942,0.073142113,0.011502621,0.893376032,0.5,0.004632274,0,0.051182417,0.649122807,0.424242424,0.090234967,0.127507689,0.475757576,0,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.947385222,0.5,1,0.8125,1,0.6,0.202056409,1,0,0,0,0.114384978,0.978814935,0.000436097,0.053534156,0.93758507,1,0.665471606,0.047464288,0.027957705,0.035772915,0.197308547,0.034377633,0.091600875,0.059449951,0.014615864,0.000659624,0.01917763,0.044667994,0.00872552,0.036065504,0.972690375,0.5,0.024034468,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.2,1,0.8,1,1,0.25,0.25,1,1,0,1,0.6,1,0,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.5,0.75,1,0.077087458,0.825426606,0.006612834,0.27245576,0.9325244,0,1,0.006963337,0.021589927,0.283929332,0.018129016,0.332752186,0.007646874,0.047083045,0,0.000826967,0.072559915,0.036729978,0.119844143,0.020300065,0.983224284,1,4.36549E-05,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,0.913043478,1,0.25,0.25,1,1,0,0.5,0.3,1,0,0.75,0.25,0.5,0.6,0.958579856,0.5,0,0,0,0,0,0,0.5,0.75,1,0.041867587,0.843388261,0.005401076,0.038050338,0.961454563,1,0.920063737,0.026109992,0.010403479,0.055226732,0.049421219,0.041243701,0.030276356,0.020657218,0,0.002193391,0.009302636,0.057503552,0.007700711,0.062515001,0.982309715,0.75,0.484836579,0.595316053,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.975371806,0.5,0,0,0,0,0,0,0.25,0.75,1,0.018696069,0.848839783,0.0050751,0.107262615,0.8987866,1,0.714601868,0.008490984,0.009745042,0.090965751,0.027650435,0.11530786,0.010420487,0.032927627,0.060899372,0.00188238,0.023196167,0.068835239,0.075484535,0.01029613,0.863808988,1,0.005602384,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,0.75,0.75,0.75,0,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.891412055,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.007414204,0.731102947,0.021073161,0.05202377,0.974966552,1,0.756738813,0.028288436,0.015861007,0.186761057,0.020797885,0.130906674,0.014418785,0.045934322,0.052982507,0.002899726,0.067367842,0.124679438,0.130238638,0.012220677,0.813775777,0.25,0.003662164,0.035718963,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0,0,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0,0.75,1,0.106106627,1,0,0.166014238,1,1,0.942460054,0.017444453,0.032406308,0.019886,0.401605459,0.102720203,0.036292705,0.069544754,0.010961898,8.23886E-05,0.003300274,0.00792013,0,0,0.960969765,1,0.003662164,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.090582315,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.143109119,0.973859098,0.00054617,0.256911836,0.900692785,1,1,0.015069938,0.043803108,0.02973339,0.366646257,0.172409661,0.029153164,0.097489365,0.088815733,6.72086E-05,0.003442101,0.006842557,0.035809769,0.007200279,0.92002944,1,0.007542603,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,0.8,1,0,0.25,0.25,1,1,0,0.5,0.3,1,1,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,0.5,0.008430706,1,0,0.019830267,1,1,1,0.052604896,0.01092607,0.054121401,0.052851833,0.011138632,0.107838096,0.037468351,0,0.003417997,0.140154226,0.389801373,0.003455072,0.135621262,0.977099598,0.75,0.003174199,0.035718963,0.0941244,0.228070175,0.909090909,0.142245501,0.019381358,0.393939394,0,Good
0.6,1,1,1,0,1,0.25,0,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.958579856,0.5,0,0,0,0,0,0,0.25,0.75,1,0.010977317,0.851736741,0.004908799,0.027721114,0.922976602,1,0.889788873,0.04405468,0.012955394,0.019082425,0.173368958,0.028474317,0.05289421,0.02853095,0.042020609,0.001594576,0.034597121,0.028963796,0.038737796,0.004267869,0.974051034,0.5,0.003662164,0.071437926,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
